rep,dist_m,frac,eff_dose,auc,tss,range_area_pct_change_05,range_area_pct_change_maxsss,suitability_mad,schoener_d,entity,algorithm
9,250,50,5.329457364341085,0.8406705425902196,0.4959903723155084,-22.64736297828335,-20.51282051282051,0.0303953426006944,0.8022931319393776,Austropotamobius torrentium (pooled),xgboost
9,500,10,1.553398058252427,0.8362102801253413,0.4756917728090477,-4.033092037228542,-0.6896551724137931,0.0184361073520486,0.8997998209135482,Austropotamobius torrentium (pooled),xgboost
9,500,20,2.3300970873786406,0.8525660322219264,0.5249251318638886,-10.961737331954495,-11.228813559322036,0.0206051269879222,0.8787655369337977,Austropotamobius torrentium (pooled),xgboost
9,500,50,8.13953488372093,0.8520676647135141,0.5204032214024658,-24.715615305067217,-19.48717948717949,0.0306262052926747,0.8017292934712562,Austropotamobius torrentium (pooled),xgboost
10,0,0,0.0,0.8184550544920602,0.4671669359030937,,,,,Austropotamobius torrentium (pooled),xgboost
10,100,10,0.3883495145631067,0.8173725624909474,0.4488814785708208,-4.907306434023991,-3.5343035343035343,0.0185305730650985,0.8934354041028565,Austropotamobius torrentium (pooled),xgboost
10,100,20,1.553398058252427,0.8124987736535432,0.4716011968757258,-8.724100327153762,-10.687022900763358,0.0199915547689742,0.8804444083751232,Austropotamobius torrentium (pooled),xgboost
10,100,50,3.585271317829457,0.835294886903797,0.4671237390296886,-20.39258451472192,-24.264705882352946,0.029184637664712,0.8136595291167517,Austropotamobius torrentium (pooled),xgboost
10,250,10,0.7766990291262135,0.8198625990248669,0.4739115274446679,-3.4896401308615053,-3.0245746691871456,0.0182104261243203,0.8971370704091007,Austropotamobius torrentium (pooled),xgboost
10,250,20,1.553398058252427,0.8182877888515206,0.4748248480686968,-9.70556161395856,-11.23809523809524,0.0201671184386961,0.8780081734933736,Austropotamobius torrentium (pooled),xgboost
10,250,50,5.232558139534884,0.843392759761229,0.4814888722658954,-18.102508178844054,-26.700251889168765,0.0295389946858268,0.8108990518945722,Austropotamobius torrentium (pooled),xgboost
10,500,10,1.553398058252427,0.8165563473984644,0.4746144542476107,-4.471101417666303,-2.032520325203252,0.0190921405143027,0.8906429375073626,Austropotamobius torrentium (pooled),xgboost
10,500,20,3.300970873786408,0.8185685745079313,0.4955371904277862,-8.178844056706652,-7.939508506616256,0.0199495855186003,0.8798930983467738,Austropotamobius torrentium (pooled),xgboost
10,500,50,7.170542635658915,0.8471262922053893,0.4860348902741023,-22.57360959651036,-24.49494949494949,0.0307937980637021,0.8017650357976288,Austropotamobius torrentium (pooled),xgboost
11,0,0,0.0,0.8526729242716446,0.4990154044891389,,,,,Austropotamobius torrentium (pooled),xgboost
11,100,10,0.3883495145631067,0.8609148979751953,0.4996840607573766,-7.022749752720079,-7.734806629834254,0.0203210455603443,0.8901485085423146,Austropotamobius torrentium (pooled),xgboost
11,100,20,1.553398058252427,0.8601011771681151,0.4868602058020226,-10.286844708209692,-4.679802955665025,0.0214603129133404,0.8822107552250578,Austropotamobius torrentium (pooled),xgboost
11,100,50,3.972868217054264,0.8716753618773196,0.5105026513050656,-24.629080118694365,-24.873096446700508,0.029805464817136,0.8220941114226863,Austropotamobius torrentium (pooled),xgboost
11,250,10,1.1650485436893203,0.8612967805688987,0.4968341794974986,-4.451038575667656,-7.8711985688729875,0.0190287042145357,0.8995768474185377,Austropotamobius torrentium (pooled),xgboost
11,250,20,2.0388349514563107,0.8541908615808996,0.4745887859170146,-7.81404549950544,-4.892367906066536,0.0202829717646462,0.8901874081381209,Austropotamobius torrentium (pooled),xgboost
11,250,50,4.554263565891473,0.867197233138422,0.4953298181798188,-27.497527200791293,-25.647668393782386,0.0309208426580115,0.813627779661794,Austropotamobius torrentium (pooled),xgboost
11,500,10,2.233009708737864,0.86739507750317,0.5034114597099496,-7.319485657764589,1.7114914425427872,0.0197190278315389,0.8916217577687476,Austropotamobius torrentium (pooled),xgboost
11,500,20,2.815533980582524,0.8539085844856856,0.4696242361111984,-7.71513353115727,-8.333333333333332,0.0210959133100203,0.8840268243534394,Austropotamobius torrentium (pooled),xgboost
11,500,50,7.461240310077518,0.8669923064987735,0.5068702074508132,-28.387734915924828,-23.83419689119171,0.0314145865322778,0.8106506261042804,Austropotamobius torrentium (pooled),xgboost
12,0,0,0.0,0.8258086798949317,0.4537703014916715,,,,,Austropotamobius torrentium (pooled),xgboost
12,100,10,0.4854368932038835,0.8349277358750457,0.4596727092118483,-3.4303534303534304,-5.078809106830122,0.0170740838698195,0.9076034781040396,Austropotamobius torrentium (pooled),xgboost
12,100,20,1.553398058252427,0.8197163330020069,0.434149391605091,-8.004158004158004,-6.71462829736211,0.018833773108036,0.8935550946108668,Austropotamobius torrentium (pooled),xgboost
12,100,50,3.391472868217054,0.8388293080212662,0.4798196711080992,-21.20582120582121,-28.285714285714285,0.0293121626446051,0.8163175657284137,Austropotamobius torrentium (pooled),xgboost
12,250,10,0.8737864077669903,0.8357367721355053,0.4652179207772366,-3.118503118503119,-6.59536541889483,0.0165447173049793,0.9106481224351136,Austropotamobius torrentium (pooled),xgboost
12,250,20,2.233009708737864,0.8274723009160705,0.4506375926673595,-8.93970893970894,-8.024691358024691,0.0197360814630156,0.8865992078698152,Austropotamobius torrentium (pooled),xgboost
12,250,50,5.717054263565891,0.826824139874943,0.4771671959294614,-22.24532224532225,-27.03488372093023,0.0303116369646865,0.8099146458726945,Austropotamobius torrentium (pooled),xgboost
12,500,10,1.650485436893204,0.827031343028759,0.458534893121739,-3.3264033264033266,-1.4198782961460443,0.0170241616673288,0.9081241466973264,Austropotamobius torrentium (pooled),xgboost
12,500,20,3.106796116504854,0.8220715591571958,0.4165686649951113,-7.172557172557173,-2.663438256658596,0.0193619371231376,0.8905060889059044,Austropotamobius torrentium (pooled),xgboost
12,500,50,8.13953488372093,0.8257030279139848,0.462075240705411,-21.41372141372141,-24.793388429752067,0.0311849635580851,0.8018342893434027,Austropotamobius torrentium (pooled),xgboost
13,0,0,0.0,0.8663352795501638,0.4613269869226494,,,,,Austropotamobius torrentium (pooled),xgboost
13,100,10,0.970873786407767,0.8608573401307524,0.4367555401281191,-3.755868544600939,-6.938775510204081,0.0180231861890637,0.9089736816213057,Austropotamobius torrentium (pooled),xgboost
13,100,20,0.970873786407767,0.8593552226337166,0.4510710023228496,-10.610328638497652,-12.456140350877194,0.0202844393891504,0.888412142380575,Austropotamobius torrentium (pooled),xgboost
13,100,50,3.294573643410853,0.8636262855450684,0.4586199963682545,-20.657276995305164,-27.149321266968325,0.0273531958208573,0.8410778486149914,Austropotamobius torrentium (pooled),xgboost
13,250,10,0.970873786407767,0.8569694569929549,0.4571521902217235,-5.727699530516432,-5.952380952380952,0.0166443468164119,0.9145642385761432,Austropotamobius torrentium (pooled),xgboost
13,250,20,2.6213592233009706,0.8608713115039667,0.4558525367139968,-8.92018779342723,-11.016949152542372,0.0204034394256474,0.8902710034827096,Austropotamobius torrentium (pooled),xgboost
13,250,50,4.941860465116279,0.8620400708067751,0.4498757568473265,-21.502347417840376,-21.72897196261682,0.0275296817129607,0.8377521475871283,Austropotamobius torrentium (pooled),xgboost
13,500,10,1.7475728155339807,0.8543370898505724,0.4415623191860736,-3.568075117370892,-4.439746300211417,0.0174494406373948,0.9119639920930822,Austropotamobius torrentium (pooled),xgboost
13,500,20,3.3980582524271847,0.8604971151007883,0.4658691454502812,-10.704225352112676,-17.708333333333336,0.0206025176660958,0.8880197278266526,Austropotamobius torrentium (pooled),xgboost
13,500,50,7.945736434108527,0.8467835893852819,0.4390535317791404,-22.816901408450704,-24.76635514018692,0.0275423461203836,0.8363293043400457,Austropotamobius torrentium (pooled),xgboost
14,0,0,0.0,0.8388164988657713,0.4646797802158443,,,,,Austropotamobius torrentium (pooled),xgboost
14,100,10,0.4854368932038835,0.8321101362474209,0.4446395473971455,-8.656716417910449,-4.30327868852459,0.0177544222233594,0.9040349128282762,Austropotamobius torrentium (pooled),xgboost
14,100,20,1.4563106796116505,0.8481512401323539,0.4710825803642084,-10.248756218905472,-11.797752808988765,0.0216262096919633,0.8745449843764364,Austropotamobius torrentium (pooled),xgboost
14,100,50,3.294573643410853,0.811611897342477,0.4447688763606491,-32.33830845771145,-28.650137741046837,0.0337752112736069,0.7960239032484647,Austropotamobius torrentium (pooled),xgboost
14,250,10,0.970873786407767,0.8260542099692052,0.4378771892735728,-7.36318407960199,-5.241090146750524,0.019315183894298,0.8988413041012995,Austropotamobius torrentium (pooled),xgboost
14,250,20,1.1650485436893203,0.8580559934907838,0.4810983506154017,-9.55223880597015,-7.123287671232877,0.0223817337269949,0.868599986095909,Austropotamobius torrentium (pooled),xgboost
14,250,50,4.166666666666666,0.8152986306294112,0.4705724131414527,-30.24875621890547,-30.0,0.0334948195286868,0.7940033537796705,Austropotamobius torrentium (pooled),xgboost
14,500,10,1.262135922330097,0.8340621172864511,0.4501951143404685,-8.059701492537313,-6.25,0.0184818049036007,0.901206676950162,Austropotamobius torrentium (pooled),xgboost
14,500,20,3.3980582524271847,0.8499885818286737,0.4544690321036644,-10.646766169154228,-11.229946524064172,0.0219477864113061,0.8728893420402195,Austropotamobius torrentium (pooled),xgboost
14,500,50,8.527131782945736,0.825483090405415,0.4705343185261589,-30.845771144278604,-25.41899441340782,0.0339449548661386,0.7896198904261491,Austropotamobius torrentium (pooled),xgboost
0,0,0,0.0,0.8076008278720445,0.2169642362618773,,,,,Cambarus latimanus,random_forest
0,100,10,1.683168316831683,0.810687915391597,0.246344051513812,-4.678571428571429,-3.511338697878566,0.0136800272400038,0.959371082644883,Cambarus latimanus,random_forest
0,100,20,4.356435643564357,0.812093416327099,0.2537288666093388,-7.571428571428572,-4.948939512961508,0.0180322988617569,0.9450549110624218,Cambarus latimanus,random_forest
0,100,50,10.01984126984127,0.7970671940748837,0.4203945378245899,-22.928571428571427,-19.427710843373493,0.0353772740538962,0.8906893925763036,Cambarus latimanus,random_forest
0,250,10,1.881188118811881,0.8045987057296232,0.2080599513104629,-4.607142857142857,-3.9364640883977895,0.0149511625644517,0.954951570716816,Cambarus latimanus,random_forest
0,250,20,3.861386138613861,0.8204800661845004,0.2510322223534307,-8.321428571428571,-4.902723735408561,0.0189584589940655,0.9422020233790214,Cambarus latimanus,random_forest
0,250,50,10.515873015873016,0.7919820481403023,0.430797904059118,-21.642857142857142,-20.351390922401173,0.0351498200214028,0.8902566166276906,Cambarus latimanus,random_forest
0,500,10,1.782178217821782,0.807608890666863,0.2307081544237825,-4.714285714285714,-5.800139762403914,0.0140207218601031,0.9585982946685088,Cambarus latimanus,random_forest
0,500,20,4.356435643564357,0.8178281592555393,0.2619997707102657,-5.571428571428571,-5.577376276512176,0.0178603949800564,0.9471604005165668,Cambarus latimanus,random_forest
0,500,50,12.103174603174605,0.8031542894934511,0.4087154059299205,-21.357142857142858,-21.669106881405565,0.034497908356844,0.8939389608482546,Cambarus latimanus,random_forest
1,0,0,0.0,0.8267416184036632,0.2548454207955318,,,,,Cambarus latimanus,random_forest
1,100,10,1.782178217821782,0.8115137017972338,0.2613144832271244,-3.62641122134793,1.033834586466165,0.0151478743068391,0.9548802730918562,Cambarus latimanus,random_forest
1,100,20,3.465346534653465,0.8431129018706547,0.3440195875791453,-7.42387957577831,-7.206405693950178,0.0185084152154878,0.9430811725254148,Cambarus latimanus,random_forest
1,100,50,8.234126984126984,0.8186551466007346,0.3983546858257473,-21.553198768388643,-33.604887983706725,0.0321326004475143,0.9098336343751808,Cambarus latimanus,random_forest
1,250,10,1.2871287128712872,0.8141605014112023,0.2669791141203222,-4.139582620595279,0.1700680272108843,0.0143688101955443,0.9565029790717032,Cambarus latimanus,random_forest
1,250,20,3.663366336633663,0.8247021047159542,0.2908051610005126,-6.842285323297983,-9.225700164744646,0.0197142718163245,0.9392971033096472,Cambarus latimanus,random_forest
1,250,50,9.92063492063492,0.8200490010977824,0.4267094224974372,-22.44269586041738,-32.21601489757914,0.031483607354801,0.9125109351476944,Cambarus latimanus,random_forest
1,500,10,2.4752475247524752,0.8120359222647513,0.2595380661990085,-4.0711597673623,-4.690990320178704,0.0153804844829263,0.9540596234744446,Cambarus latimanus,random_forest
1,500,20,4.356435643564357,0.8346209284139257,0.3158998127169751,-7.59493670886076,-8.540925266903916,0.0196638778091254,0.9388933636404896,Cambarus latimanus,random_forest
1,500,50,11.507936507936508,0.8085617800054256,0.3622831992239453,-21.313718782073213,-30.75356415478615,0.0326375133767876,0.9077912471507628,Cambarus latimanus,random_forest
2,0,0,0.0,0.8063153211840924,0.2952590962045559,,,,,Cambarus latimanus,random_forest
2,100,10,2.0792079207920797,0.811395250309618,0.3173074620934067,-3.093525179856115,-4.984662576687116,0.0150954372993481,0.9538010032337686,Cambarus latimanus,random_forest
2,100,20,3.1683168316831685,0.803674677232369,0.3167252809994398,-7.805755395683453,-5.258620689655173,0.0185643545091934,0.9412288439199826,Cambarus latimanus,random_forest
2,100,50,9.027777777777777,0.7944787922851995,0.4330550554003867,-20.611510791366907,-19.653179190751445,0.0343006129000875,0.8945145972717062,Cambarus latimanus,random_forest
2,250,10,1.98019801980198,0.8124059141640295,0.3075254422794095,-1.6546762589928057,-4.598540145985401,0.0144279599182799,0.9565486829994676,Cambarus latimanus,random_forest
2,250,20,4.653465346534654,0.8084585178883382,0.3135273472215431,-6.58273381294964,-7.813798836242726,0.019324156046308,0.939748663015034,Cambarus latimanus,random_forest
2,250,50,11.01190476190476,0.7719498958455121,0.3811787162251363,-17.41007194244604,-25.32467532467532,0.0345067613581087,0.8942460848017181,Cambarus latimanus,random_forest
2,500,10,2.6732673267326734,0.8181823455177893,0.3394701768037933,-4.100719424460432,-3.096676737160121,0.0143018776145539,0.9563025709577738,Cambarus latimanus,random_forest
2,500,20,4.455445544554456,0.8040293430182374,0.2872635929864764,-6.366906474820144,-6.7595818815331015,0.0194668742095534,0.9399583038819154,Cambarus latimanus,random_forest
2,500,50,12.698412698412698,0.785811396695323,0.3743167565309007,-19.568345323741006,-20.155038759689923,0.0336913123844732,0.8974260352911884,Cambarus latimanus,random_forest
3,0,0,0.0,0.8283315938776267,0.2925107079879963,,,,,Cambarus latimanus,random_forest
3,100,10,2.4752475247524752,0.8192417184220944,0.3171052423190479,-3.834510595358224,-2.1139705882352944,0.0175342932191847,0.946674460490488,Cambarus latimanus,random_forest
3,100,20,3.96039603960396,0.8132880432081486,0.3313325588894674,-6.390850992263706,-5.629139072847682,0.0192751240393034,0.9420536036646464,Cambarus latimanus,random_forest
3,100,50,10.01984126984127,0.8146169720612183,0.3647442061253863,-16.246215943491425,-37.17532467532468,0.0320837630119661,0.9077354214588914,Cambarus latimanus,random_forest
3,250,10,2.0792079207920797,0.8292748756541779,0.3334154312708655,-5.3144971409350825,-3.691496374423204,0.0149697441385348,0.95683617629715,Cambarus latimanus,random_forest
3,250,20,3.861386138613861,0.8185906528353617,0.3158127287659925,-4.036326942482341,-10.700538876058506,0.0174225119175017,0.948868829600432,Cambarus latimanus,random_forest
3,250,50,9.722222222222223,0.8152802619811415,0.3761310513430832,-15.640766902119072,-40.32846715328467,0.0331791030255861,0.9034777825582756,Cambarus latimanus,random_forest
3,500,10,2.1782178217821784,0.8190408755900868,0.2968459848023036,-4.002690884628322,-2.2655758338577723,0.0148107792586827,0.957266035220288,Cambarus latimanus,random_forest
3,500,20,4.851485148514851,0.8157065124282635,0.3140699466563296,-4.238143289606458,-8.676470588235293,0.0170616791516684,0.9499025779612872,Cambarus latimanus,random_forest
3,500,50,11.507936507936508,0.8333701743846418,0.4524017905521528,-17.82711066263034,-36.18090452261307,0.0319352077050296,0.9109935912029464,Cambarus latimanus,random_forest
4,0,0,0.0,0.8308036741619136,0.3098621145328437,,,,,Cambarus latimanus,random_forest
4,100,10,1.4851485148514851,0.8275146971077484,0.2773746304646933,-3.3390705679862305,-5.151915455746367,0.014943866134838,0.954326440084833,Cambarus latimanus,random_forest
4,100,20,3.762376237623762,0.8372084773563616,0.442536472542546,-8.46815834767642,-8.485735186539868,0.0196897558128222,0.9381925884604316,Cambarus latimanus,random_forest
4,100,50,9.027777777777777,0.8288301413153945,0.4943295072811385,-25.16351118760757,-19.898819561551434,0.0342031326004475,0.9020651560134384,Cambarus latimanus,random_forest
4,250,10,1.4851485148514851,0.8220028457511156,0.2908394462892849,-5.025817555938038,-5.915492957746479,0.0167279891039984,0.9478911722052896,Cambarus latimanus,random_forest
4,250,20,4.554455445544555,0.838004754058554,0.3812454081552973,-9.397590361445785,-7.586705202312139,0.0196740928105846,0.9377072592741124,Cambarus latimanus,random_forest
4,250,50,9.92063492063492,0.8322830307321522,0.4086021659045288,-24.95697074010327,-22.12389380530973,0.0350100204300029,0.89887692863945,Cambarus latimanus,random_forest
4,500,10,2.871287128712871,0.8212922134665752,0.2799157891480475,-3.855421686746989,-7.035830618892508,0.0145939293705613,0.9567976476017448,Cambarus latimanus,random_forest
4,500,20,4.653465346534654,0.8429781008208932,0.3670398194867058,-9.053356282271944,-6.821705426356589,0.0209241171320167,0.9334944787067322,Cambarus latimanus,random_forest
4,500,50,11.706349206349206,0.8440371282221089,0.5092636136850185,-20.585197934595527,-29.230769230769237,0.0366623212374744,0.8903298633873294,Cambarus latimanus,random_forest
5,0,0,0.0,0.8350340969702367,0.3364334195818096,,,,,Cambarus latimanus,random_forest
5,100,10,2.871287128712871,0.8395812626825968,0.3371500109855025,-3.230240549828179,-6.055045871559633,0.0140744235820605,0.957614648447815,Cambarus latimanus,random_forest
5,100,20,4.158415841584159,0.8236508385224562,0.4028792281242716,-7.0446735395189,-11.411764705882351,0.0212447708921101,0.9312452884658822,Cambarus latimanus,random_forest
5,100,50,9.821428571428571,0.805107491331356,0.3981866997072565,-17.491408934707902,-40.0,0.0275052047864578,0.923968967463318,Cambarus latimanus,random_forest
5,250,10,2.0792079207920797,0.8350352132763492,0.3182251718502869,-2.061855670103093,-2.10727969348659,0.014251094464442,0.9567469894142572,Cambarus latimanus,random_forest
5,250,20,4.05940594059406,0.8231014350339675,0.3624439039580872,-6.254295532646048,-12.552301255230123,0.0187988131141161,0.9413217798367068,Cambarus latimanus,random_forest
5,250,50,10.416666666666668,0.811306646866143,0.4420658659557153,-19.312714776632305,-35.0109409190372,0.029580017511431,0.9160776477212982,Cambarus latimanus,random_forest
5,500,10,2.376237623762376,0.8353482557564547,0.3450877453742941,-2.302405498281787,-6.044905008635578,0.0136210720887245,0.958965786651456,Cambarus latimanus,random_forest
5,500,20,5.643564356435643,0.8277209278268413,0.3960711577391411,-5.8075601374570445,-10.390763765541742,0.0190245160035022,0.9393856776076936,Cambarus latimanus,random_forest
5,500,50,11.805555555555555,0.8027671538632447,0.3856717054643414,-20.0,-36.70212765957447,0.0278123358303336,0.9247122871069452,Cambarus latimanus,random_forest
6,0,0,0.0,0.8174298726752305,0.2729598572067948,,,,,Cambarus latimanus,random_forest
6,100,10,1.98019801980198,0.8139009929433554,0.2642246984199667,-1.0442046641141665,-5.535841022001419,0.0146381943768849,0.9568733064738127,Cambarus latimanus,random_forest
6,100,20,3.465346534653465,0.8106548514067765,0.2880475278926958,-6.230421162547859,-11.554447215295095,0.017045043292149,0.9504390518435524,Cambarus latimanus,random_forest
6,100,50,10.515873015873016,0.8082082204206665,0.3844763352705106,-18.552036199095024,-27.022375215146297,0.0307020138145734,0.9109120405063847,Cambarus latimanus,random_forest
6,250,10,2.1782178217821784,0.8158010128267065,0.2945923681241816,-1.427079707622694,-4.745762711864407,0.0148481369783052,0.9560106670361728,Cambarus latimanus,random_forest
6,250,20,4.356435643564357,0.8119558462928436,0.3155688351710738,-3.515489035851027,-10.842293906810037,0.0170057398579628,0.9496721898710492,Cambarus latimanus,random_forest
6,250,50,11.01190476190476,0.8062585289095349,0.3817690072699713,-18.552036199095024,-28.87788778877888,0.03095447027921,0.910511970543287,Cambarus latimanus,random_forest
6,500,10,2.376237623762376,0.8019208952786705,0.2868747576591195,-1.0442046641141665,-2.6462395543175488,0.0159891039984434,0.9522252942303492,Cambarus latimanus,random_forest
6,500,20,4.158415841584159,0.8082461636856951,0.3101201938692848,-4.3856595892794985,-7.000864304235091,0.0171834808833544,0.9480031282788892,Cambarus latimanus,random_forest
6,500,50,10.515873015873016,0.811747709853707,0.4330526522882544,-18.83049077619213,-25.0386398763524,0.0303352466193209,0.9108208380715556,Cambarus latimanus,random_forest
7,0,0,0.0,0.8372449462038793,0.2383382171726475,,,,,Cambarus latimanus,random_forest
7,100,10,1.683168316831683,0.833061545036026,0.2160499216797926,-1.725327812284334,-5.024769992922859,0.0151453448779064,0.9547642423215562,Cambarus latimanus,random_forest
7,100,20,3.861386138613861,0.8218492411100502,0.2190604050545183,-3.657694962042788,-9.647779479326186,0.018028602004086,0.9470811363689724,Cambarus latimanus,random_forest
7,100,50,10.11904761904762,0.8411193001331317,0.4411339395515289,-16.977225672877847,-28.74354561101549,0.0304591886370269,0.9173913049703476,Cambarus latimanus,random_forest
7,250,10,1.98019801980198,0.8337386100410907,0.2093235087022354,0.10351966873706,-5.66615620214395,0.015127152446736,0.9552762225078448,Cambarus latimanus,random_forest
7,250,20,3.564356435643564,0.8371760389483405,0.3141084309774778,-4.520358868184955,-8.279220779220779,0.0172333884619126,0.9507325063857356,Cambarus latimanus,random_forest
7,250,50,10.515873015873016,0.8350937016696471,0.3491454946670922,-15.458937198067632,-29.867674858223065,0.0315452865064695,0.9129153594128828,Cambarus latimanus,random_forest
7,500,10,2.871287128712871,0.8334327483442676,0.2468560004428276,-0.3450655624568668,-3.751914241960184,0.0151657748808249,0.955134452622196,Cambarus latimanus,random_forest
7,500,20,3.762376237623762,0.8304534276290232,0.2773250808344114,-3.795721187025535,-9.288537549407115,0.016899406557058,0.9517603101005884,Cambarus latimanus,random_forest
7,500,50,12.400793650793652,0.8369037369818982,0.3793667718818511,-17.908902691511386,-27.61061946902655,0.032959237279891,0.9080273667309844,Cambarus latimanus,random_forest
8,0,0,0.0,0.8199686993624629,0.2283011639907172,,,,,Cambarus latimanus,random_forest
8,100,10,1.4851485148514851,0.8128734311802895,0.2389411466662908,-1.1685552407932012,-2.985074626865672,0.0128086389726627,0.9617763383950236,Cambarus latimanus,random_forest
8,100,20,3.564356435643564,0.8005256040713798,0.2156888394165419,-4.001416430594901,-12.753188297074267,0.0182903978986282,0.945221584169436,Cambarus latimanus,random_forest
8,100,50,9.027777777777777,0.7973687997640335,0.2941506619517783,-13.526912181303116,-29.79127134724858,0.027225119175017,0.9196396759448968,Cambarus latimanus,random_forest
8,250,10,2.0792079207920797,0.8138528045591018,0.2472352791213594,-2.903682719546742,-3.753993610223642,0.0135736939390991,0.959017979288466,Cambarus latimanus,random_forest
8,250,20,3.861386138613861,0.8083259650935515,0.2417124580313966,-4.957507082152975,-8.664259927797833,0.0183697830528261,0.943615980467616,Cambarus latimanus,random_forest
8,250,50,10.615079365079366,0.8091435394712906,0.3376017120917214,-12.358356940509916,-30.68391866913124,0.0279818075688296,0.9174151722257043,Cambarus latimanus,random_forest
8,500,10,2.7722772277227725,0.8060677043480426,0.2486341349752162,-0.2124645892351275,-3.602941176470588,0.0132419496059928,0.9605058185194806,Cambarus latimanus,random_forest
8,500,20,4.752475247524752,0.81144656351791,0.2618852177335718,-7.294617563739377,-6.714801444043321,0.0202554723222103,0.9355720217589718,Cambarus latimanus,random_forest
8,500,50,12.599206349206348,0.799070643220144,0.3093725696864937,-14.23512747875354,-31.5450643776824,0.0297026948146706,0.91220078254943,Cambarus latimanus,random_forest
9,0,0,0.0,0.8160715391212395,0.2730537712905628,,,,,Cambarus latimanus,random_forest
9,100,10,2.277227722772277,0.8140791968587248,0.3141006746732708,-4.110078627591136,-5.216197666437886,0.0150336608619515,0.9547069713543996,Cambarus latimanus,random_forest
9,100,20,4.05940594059406,0.816280105169638,0.3983834358414109,-6.862044317369549,-0.5788712011577424,0.020390407627201,0.933223511194252,Cambarus latimanus,random_forest
9,100,50,8.928571428571429,0.7993868161587006,0.4015372229354179,-17.369549678341674,-29.39130434782609,0.0267060998151571,0.9262676650746884,Cambarus latimanus,random_forest
9,250,10,1.782178217821782,0.8117823524519596,0.2907172660656157,-4.288777698355969,-5.0914876690533015,0.0141143107306158,0.957470802815221,Cambarus latimanus,random_forest
9,250,20,3.96039603960396,0.8204266332000797,0.4338912132927269,-7.398141529664046,-4.048295454545454,0.019503745500535,0.9374675462694484,Cambarus latimanus,random_forest
9,250,50,10.515873015873016,0.793586821432949,0.3553454326886262,-18.370264474624733,-31.65217391304348,0.0265973343710477,0.9252845664662376,Cambarus latimanus,random_forest
9,500,10,2.7722772277227725,0.801430031495801,0.2573954071699328,-4.932094353109364,-5.625462620281273,0.0162923436131919,0.949835715727688,Cambarus latimanus,random_forest
9,500,20,6.237623762376238,0.824361896829237,0.4535880261268997,-7.040743388134382,-2.474402730375427,0.0202527483218211,0.9350324211008348,Cambarus latimanus,random_forest
9,500,50,11.607142857142858,0.7982515111589444,0.4131825554381721,-15.689778413152252,-27.836879432624112,0.0264392450627492,0.9235899680661296,Cambarus latimanus,random_forest
10,0,0,0.0,0.8280069599475468,0.3005233914944195,,,,,Cambarus latimanus,random_forest
10,100,10,1.4851485148514851,0.8202393197821731,0.317142498606711,-4.042480301473107,-3.1875463306152705,0.014402568343224,0.9560317205584248,Cambarus latimanus,random_forest
10,100,20,3.267326732673268,0.8102445016693782,0.3939431912715337,-5.686879068174032,-9.07457322551662,0.016308298472614,0.950380512491752,Cambarus latimanus,random_forest
10,100,50,9.623015873015872,0.8276763737029741,0.5066898244345157,-22.26789996574169,-27.64612954186414,0.0350457242922463,0.8939486417631944,Cambarus latimanus,random_forest
10,250,10,2.1782178217821784,0.8171483376347655,0.3045048293048853,-2.603631380609798,-3.860294117647059,0.0144753380679054,0.9553886100260852,Cambarus latimanus,random_forest
10,250,20,4.653465346534654,0.8147589197304358,0.2854918841908333,-4.453579993148338,-9.206586826347303,0.0159106917015273,0.9512526758161184,Cambarus latimanus,random_forest
10,250,50,9.226190476190476,0.827717173118136,0.5456595426983657,-22.850291195614936,-33.0188679245283,0.0345915945130849,0.8953780104397128,Cambarus latimanus,random_forest
10,500,10,2.4752475247524752,0.8148715144616283,0.3004356821365456,-3.323055841041452,-0.7240547063555913,0.0157997859713979,0.9500067497149248,Cambarus latimanus,random_forest
10,500,20,4.158415841584159,0.8127350832048531,0.3111418103970956,-4.419321685508735,-7.991803278688526,0.0152313454616207,0.9549633891857024,Cambarus latimanus,random_forest
10,500,50,14.087301587301589,0.8229786845379387,0.5498730908904605,-22.3706748886605,-32.71719038817005,0.0346903395271913,0.8943202202787323,Cambarus latimanus,random_forest
11,0,0,0.0,0.8324711871998401,0.2961540961934285,,,,,Cambarus latimanus,random_forest
11,100,10,2.0792079207920797,0.8175843546420388,0.3125161292746432,-3.5216178521617856,-1.233721727210418,0.0160272400038914,0.9504841308262472,Cambarus latimanus,random_forest
11,100,20,3.861386138613861,0.8127628225982583,0.335582840937608,-5.0557880055788,-7.429048414023372,0.0182186010312287,0.9441427247917872,Cambarus latimanus,random_forest
11,100,50,9.821428571428571,0.8224575885006145,0.5069276761949398,-19.17712691771269,-19.653179190751445,0.0315568635081233,0.9054948487411708,Cambarus latimanus,random_forest
11,250,10,2.4752475247524752,0.8220856358671699,0.3126853345886246,-4.951185495118549,-5.791788856304985,0.0155927619418231,0.9518554127276818,Cambarus latimanus,random_forest
11,250,20,2.6732673267326734,0.8139092372955146,0.3003269600369557,-4.707112970711297,-7.6923076923076925,0.0176405292343613,0.9454430340755012,Cambarus latimanus,random_forest
11,250,50,10.515873015873016,0.8244457208565729,0.4981849141160083,-19.735006973500692,-22.762645914396888,0.0324698900671271,0.9024895725659304,Cambarus latimanus,random_forest
